#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-21 18:42:36
2017-04-22 03:16:00 118.67.248.120 GET /images/nav14728281i.gif - 80 - 157.55.39.104 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 200 0 0 301
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 03:40:55
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 03:40:55 118.67.248.120 GET / - 80 - 180.76.15.23 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) 200 0 0 557
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 04:16:56
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 04:16:56 118.67.248.120 GET /images/nav14728283i.gif - 80 - 131.253.27.120 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b 200 0 0 442
2017-04-22 04:16:56 118.67.248.120 GET /images/nav14728284i.gif - 80 - 131.253.27.120 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b 200 0 0 261
2017-04-22 04:16:56 118.67.248.120 GET /images/shape1525690.gif - 80 - 131.253.27.120 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b 200 0 0 359
2017-04-22 04:16:57 118.67.248.120 GET /images/interline001.gif - 80 - 131.253.27.120 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b 200 0 0 312
